DATE    |OPEN  |LOW   |HI    |CLOSE |VOLUME |EMA13   |EMA26
20100107|304.4|296.03|304.7|296.75|3826676|304.7276|334.128
20100106|312.62|302.88|312.62|303.83|3826676|306.0573|335.7
20100105|313.28|310.46|313.61|311.68|3826676|306.4285|337.7649
20100104|313.16|311.81|314.44|313.06|3826676|305.5532|339.3368
20091231|312.06|309.68|312.39|309.68|3826676|304.3021|340.1927
20091230|308.94|308.7|311.05|311.05|3826676|303.4057|341.2791
20091229|312.06|308.84|312.11|309.39|3826676|302.1317|342.6393
20091228|310.52|308.93|312.68|311.12|3826676|300.922|344.4079
20091224|306.16|305.83|309.45|308.93|3826676|299.2223|346.383
20091223|301.45|301.12|306.13|305.53|3826676|297.6044|347.7562
20091222|300.37|299.13|300.45|300.26|3826676|296.2834|348.4701
20091221|298.68|297.54|299.62|299.04|3826676|295.6207|348.6885
20091218|297.72|297.2|299.17|297.91|3826676|295.0508|348.7881
20091217|297.92|296.58|298.52|296.67|3826676|294.5743|349.2078
20091216|299.16|298.02|299.88|298.58|3826676|294.225|350.0077
20091215|296.35|295.2|297.89|296.27|3826676|293.4991|350.9469
20091214|297.32|296.01|298.36|297.57|3826676|293.0373|352.1767
20091211|297.04|293.57|297.08|294.96|3826676|292.2819|353.8612
20091210|294.92|294.91|297.06|295.45|3826676|291.8355|355.3158
20091209|293.46|291.5|294.37|294.22|3826676|291.2331|356.4909
20091208|291.46|290.71|295.03|293.23|3826676|290.7353|357.6267
20091207|291.82|290.21|294.05|292.83|3826676|290.3195|358.759
20091204|296.21|289.3|297.12|292.21|3826676|289.9011|359.3596
20091203|294.23|292.21|295.43|292.58|3826676|289.5162|359.2369
20091202|295.19|292.82|296.21|293.46|3826676|289.0056|359.12
20091201|293.77|291.21|295.31|294.64|3826676|288.2632|358.9347
20091130|290.02|288.27|291.54|291.21|3826676|287.2004|358.8898
20091127|285.71|285.2|290.94|289.59|3826676|286.5321|359.3726
20091125|292.91|291.05|293.24|292.58|3826676|286.0225|360.2256
20091124|290.96|287.98|291.85|291.25|3826676|284.9296|361.3514
20091123|287.96|287.64|293.01|290.88|3826676|283.8762|363.0272
20091120|284.46|284.42|285.51|284.7|3826676|282.7089|364.958
20091119|286.6|284.72|286.71|286.21|3826676|282.377|366.2577
20091118|288.04|285.75|289.1|288.04|3826676|281.7382|367.0725
20091117|287.15|286.57|288.46|288.46|3826676|280.6879|367.4327
20091116|287.21|286.1|288.21|287.85|3826676|279.3925|367.364
20091113|284.36|283.02|285.97|285.74|3826676|277.9829|367.4813
20091112|284.5|282.47|286.16|283.64|3826676|276.6901|367.4883
20091111|284.95|282.65|286.46|284.99|3826676|275.5318|367.154
20091110|281.08|280.72|284.11|283.1|3826676|273.9554|366.6788
20091109|277.45|276.84|281.01|280.97|3826676|272.4313|366.8582
20091106|273.59|272.48|275.61|275.27|3826676|271.0082|367.7226
20091105|271.47|271.06|274.61|274.05|3826676|270.2979|369.047
20091104|270.13|267.94|272.48|269.89|3826676|269.6725|371.1668
20091103|264.74|263.89|268.48|268.38|3826676|269.6363|374.0791
20091102|268.27|263.86|269.46|266.73|3826676|269.8457|377.8353
20091030|274.72|266.85|274.81|267.79|3826676|270.365|380.7434
20091029|271.23|270.23|275.64|275.25|3826676|270.7941|381.975
20091028|273.66|268.86|274.72|269.88|3826676|270.0515|382.8858
20091027|275.21|271.81|277.0|273.87|3826676|270.0801|384.0727
20091026|277.6|275.17|280.54|276.83|3826676|269.4484|385.4664
20091023|277.35|275.32|278.67|276.57|3826676|268.2181|386.9587
20091022|274.72|273.73|277.22|276.77|3826676|266.8262|388.618
20091021|274.68|274.23|279.4|275.27|3826676|265.1688|389.6786
20091020|275.54|270.08|276.2|275.58|3826676|263.4853|390.7194
20091019|276.07|274.09|276.52|275.77|3826676|261.4695|392.3791
20091016|273.39|271.99|277.1|274.65|3826676|259.0861|393.8478
20091015|266.61|263.37|268.18|264.69|3826676|256.4921|395.2188
20091014|265.96|264.74|267.52|267.39|3826676|255.1258|396.1986
20091013|261.93|260.43|263.47|262.79|3826676|253.0818|396.9666
20091012|261.45|259.4|262.62|261.76|3826676|251.4638|398.0582
20091009|258.07|256.99|260.49|257.87|3826676|249.7477|399.3194
20091008|259.53|256.41|261.36|256.83|3826676|248.394|400.4987
20091007|249.25|248.66|259.24|258.51|3826676|246.988|401.4575
20091006|245.6|245.6|249.44|249.12|3826676|245.0677|401.7997
20091005|243.58|241.43|245.97|244.02|3826676|244.3923|402.1719
20091002|241.63|241.06|245.62|242.05|3826676|244.4544|403.1039
20091001|246.25|243.26|247.99|243.36|3826676|244.8551|403.8909
20090930|249.75|243.38|249.82|247.68|3826676|245.1043|404.9858
20090929|249.52|246.26|249.63|249.02|3826676|244.675|406.6747
20090928|247.17|246.4|250.5|249.02|3826676|243.9509|408.2866
20090925|246.9|245.75|249.72|245.99|3826676|243.106|409.6936
20090924|249.98|246.25|250.45|248.14|3826676|242.6253|411.0741
20090923|250.14|248.61|253.25|248.98|3826676|241.7062|411.8572
20090922|250.21|248.66|250.74|249.28|3826676|240.4939|411.4265
20090921|243.63|242.87|249.2|248.25|3826676|239.0296|410.475
20090918|248.14|245.37|248.24|245.48|3826676|237.4929|409.6284
20090917|245.04|243.33|248.44|245.61|3826676|236.1617|408.6313
20090916|239.66|239.0|244.44|243.9|3826676|234.5869|407.383
20090915|237.3|236.12|239.22|238.53|3826676|233.0348|406.0724
20090914|235.02|234.79|238.16|237.32|3826676|232.1189|404.9467
20090911|234.96|233.58|236.41|235.83|3826676|231.2521|403.8835
20090910|233.09|230.77|235.23|235.23|3826676|230.4891|403.0954
20090909|229.3|229.17|232.9|231.75|3826676|229.6989|402.7489
20090908|231.91|227.69|233.26|229.08|3826676|229.3571|402.4848
20090904|228.56|227.66|231.07|230.42|3826676|229.4032|401.8887
20090903|227.68|227.27|228.9|228.53|3826676|229.2338|401.1849
20090902|227.68|226.07|228.94|226.28|3826676|229.3511|400.5511
20090901|229.61|226.98|233.18|227.65|3826676|229.8629|399.8788
20090831|229.67|228.77|230.7|230.6|3826676|230.2317|399.0127
20090828|234.4|231.46|235.95|232.14|3826676|230.1703|398.2729
20090827|234.06|230.13|234.06|232.8|3826676|229.8421|398.1691
20090826|236.14|233.12|236.26|233.77|3826676|229.3491|398.1344
20090825|234.33|234.13|236.94|235.45|3826676|228.6123|397.3188
20090824|233.44|231.98|234.81|234.13|3826676|227.4726|396.1287
20090821|232.54|231.09|232.81|232.39|3826676|226.3631|395.48
20090820|225.77|225.39|230.86|229.97|3826676|225.3586|395.6846
20090819|219.78|219.06|222.28|221.76|3826676|224.59|396.7697
20090818|222.33|220.94|223.63|222.42|3826676|225.0617|398.2767
20090817|225.52|221.34|225.77|222.22|3826676|225.502|399.4136
20090814|231.16|228.22|231.36|229.77|3826676|226.049|400.1908
20090813|230.84|229.23|232.13|230.91|3826676|225.4288|401.1014
20090812|227.48|227.23|230.64|229.06|3826676|224.5152|402.503
20090811|226.61|225.96|228.39|226.74|3826676|223.7578|404.0311
20090810|227.34|226.67|228.98|228.08|3826676|223.2608|405.7512
20090807|227.61|227.27|229.48|228.32|3826676|222.4575|408.8897
20090806|226.92|224.04|227.21|224.95|3826676|221.4805|411.9117
20090805|227.77|223.72|228.23|225.34|3826676|220.9022|413.9608
20090804|224.46|223.99|226.77|226.64|3826676|220.1626|416.0292
20090803|224.15|223.6|226.72|225.88|3826676|219.083|417.8841
20090731|224.77|220.99|226.12|221.3|3826676|217.9502|419.982
20090730|221.08|221.08|225.51|222.6|3826676|217.3919|422.9237
20090729|218.4|215.73|218.68|217.9|3826676|216.5239|425.9818
20090728|220.28|217.83|221.18|219.71|3826676|216.2945|428.5676
20090727|222.8|218.59|223.15|222.18|3826676|215.7253|431.5116
20090724|217.69|217.28|225.02|223.14|3826676|214.6495|434.7573
20090723|214.13|212.54|220.38|218.45|3826676|213.2344|437.5024
20090722|213.79|211.54|214.88|213.63|3826676|212.3651|439.3767
20090721|215.25|212.65|215.73|213.74|3826676|212.1543|441.0525
20090720|214.73|212.91|216.21|214.87|3826676|211.89|442.5376
20090717|216.28|213.14|217.52|214.91|3826676|211.3934|443.6486
20090716|218.12|216.83|222.65|221.08|3826676|210.8072|444.6882
20090715|214.62|214.03|219.12|218.87|3826676|209.0951|445.6304
20090714|211.64|210.22|213.15|212.13|3826676|207.466|446.4628
20090713|207.88|207.38|212.05|211.94|3826676|206.6886|445.8703
20090710|204.58|204.15|208.48|206.99|3826676|205.8134|444.4176
20090709|202.86|202.7|207.02|204.99|3826676|205.6173|443.0296
20090708|199.8|198.83|202.8|201.04|3826676|205.7219|441.2073
20090707|203.92|197.79|204.39|198.12|3826676|206.5022|439.1726
20090706|203.05|200.63|205.11|204.6|3826676|207.8992|437.5675
20090702|207.5|203.2|207.5|204.04|3826676|208.4491|436.7178
20090701|211.89|208.87|212.99|209.29|3826676|209.1839|436.3919
20090630|211.79|208.9|213.39|210.58|3826676|209.1663|436.103
20090629|212.79|210.91|213.69|211.86|3826676|208.9306|435.9405
20090626|206.63|206.35|213.9|212.45|3826676|208.4424|436.2124
20090625|203.3|203.05|207.74|207.68|3826676|207.7745|436.4057
20090624|204.17|203.08|205.91|204.44|3826676|207.7902|436.7545
20090623|203.12|201.07|204.29|202.64|3826676|208.3486|437.6568
20090622|208.27|200.74|208.54|203.47|3826676|209.3|439.0533
20090619|208.9|207.08|210.02|209.83|3826676|210.2717|440.4587
20090618|207.63|206.29|209.14|206.82|3826676|210.3453|441.2814
20090617|207.89|205.57|209.65|207.37|3826676|210.9328|441.171
20090616|209.45|207.5|210.33|207.79|3826676|211.5266|441.0057
20090615|210.54|206.79|210.54|208.18|3826676|212.1494|441.5748
20090612|213.22|210.39|213.64|212.21|3826676|212.811|442.3765
20090611|215.67|213.97|216.65|214.29|3826676|212.9112|443.1732
20090610|217.9|213.12|218.73|216.08|3826676|212.6813|443.7391
20090609|219.07|215.66|220.03|217.59|3826676|212.1149|443.341
20090608|219.53|216.84|220.24|219.17|3826676|211.2024|442.2538
20090605|222.31|219.51|223.45|221.94|3826676|209.8744|441.6199
20090604|217.43|217.03|220.4|219.92|3826676|207.8635|441.7211
20090603|212.79|211.79|216.02|215.61|3826676|205.8541|442.449
20090602|212.91|211.49|214.77|213.99|3826676|204.2281|443.9216
20090601|209.16|209.06|214.59|213.07|3826676|202.6012|445.4963
20090529|205.85|205.14|208.41|208.41|3826676|200.8563|446.8747
20090528|204.14|202.1|205.6|204.99|3826676|199.5974|448.2037
20090527|202.62|202.2|205.72|202.58|3826676|198.6986|449.3112
20090526|195.78|194.8|202.3|201.98|3826676|198.0517|450.5014
20090522|198.13|195.8|199.13|196.55|3826676|197.397|451.9659
20090521|197.95|196.72|201.22|198.05|3826676|197.5382|453.2137
20090520|200.84|197.3|202.63|198.39|3826676|197.4529|453.9009
20090519|197.85|196.3|200.62|199.24|3826676|197.2967|454.1959
20090518|197.17|192.51|198.46|198.22|3826676|196.9728|454.5034
20090515|195.35|194.35|196.86|194.8|3826676|196.765|454.2605
20090514|194.21|192.15|195.91|193.56|3826676|197.0925|453.2516
20090513|196.85|193.98|198.0|194.58|3826676|197.6812|451.8884
20090512|204.8|197.36|205.29|199.31|3826676|198.1981|450.429
20090511|201.2|200.4|205.79|203.79|3826676|198.0128|448.9878
20090508|201.22|197.3|204.86|203.46|3826676|197.0499|447.6669
20090507|201.85|196.05|202.29|198.11|3826676|195.9816|447.029
20090506|203.19|200.3|203.94|201.53|3826676|195.6268|446.3292
20090505|199.79|198.43|202.3|201.29|3826676|194.643|445.1799
20090504|198.89|197.2|201.0|200.79|3826676|193.5351|444.1726
20090501|197.32|195.58|198.6|196.65|3826676|192.326|443.6437
20090430|197.68|197.2|201.67|197.79|3826676|191.6053|443.777
20090429|192.79|192.72|197.29|195.54|3826676|190.5745|444.1576
20090428|191.68|190.58|194.33|191.66|3826676|189.747|444.389
20090427|191.98|191.18|194.55|192.78|3826676|189.4281|444.4121
20090424|192.83|190.06|196.39|194.55|3826676|188.8695|443.9171
20090423|193.56|190.36|194.68|192.15|3826676|187.9227|442.5351
20090422|190.68|189.32|194.8|191.74|3826676|187.2182|440.8844
20090421|187.9|187.86|191.96|190.54|3826676|186.4645|439.3632
20090420|192.88|187.76|195.13|189.46|3826676|185.7853|438.1895
20090417|192.82|192.21|199.71|195.92|3826676|185.1728|436.9962
20090416|190.56|190.32|196.25|194.18|3826676|183.3816|435.6075
20090415|183.37|181.9|190.34|189.56|3826676|181.5819|434.2805
20090414|188.28|182.62|188.31|184.27|3826676|180.2522|433.1148
20090413|185.48|184.96|189.36|188.87|3826676|179.5826|432.396
20090409|184.57|182.94|186.99|186.06|3826676|178.0347|432.4565
20090408|181.57|177.93|182.32|180.82|3826676|176.6971|433.0747
20090407|181.12|177.48|181.69|179.15|3826676|176.01|433.5653
20090406|183.32|180.52|184.73|183.94|3826676|175.4866|433.7697
20090403|182.07|178.82|185.67|184.71|3826676|174.0777|433.8615
20090402|181.47|179.98|184.7|181.07|3826676|172.3057|433.625
20090401|171.72|170.13|177.44|176.87|3826676|170.845|433.2999
20090331|174.29|172.92|176.58|173.86|3826676|169.8408|433.2248
20090330|171.1|167.86|171.73|171.17|3826676|169.1709|433.9509
20090327|174.82|172.56|175.82|173.68|3826676|168.8377|435.5626
20090326|176.39|174.08|179.4|176.47|3826676|168.0307|437.2364
20090325|175.02|167.96|175.49|171.86|3826676|166.6242|439.2322
20090324|173.08|171.83|176.74|173.41|3826676|165.7515|441.3899
20090323|166.61|166.35|174.55|174.13|3826676|164.4751|442.8755
20090320|164.98|163.01|166.33|164.91|3826676|162.866|443.8059
20090319|165.67|163.53|167.83|164.81|3826676|162.5253|444.5483
20090318|167.24|163.86|169.83|166.38|3826676|162.1445|445.0749
20090317|159.93|159.39|167.5|167.5|3826676|161.4386|445.2988
20090316|162.83|159.14|164.7|159.69|3826676|160.4283|445.2324
20090313|162.89|159.36|163.57|162.05|3826676|160.5514|444.9557
20090312|158.61|156.67|162.34|161.6|3826676|160.3016|444.9279
20090311|154.89|152.7|159.84|158.8|3826676|160.0852|445.1193
20090310|148.98|146.98|155.09|153.93|3826676|160.2994|445.4651
20090309|149.84|144.58|153.13|145.3|3826676|161.361|445.2522
20090306|153.46|146.98|154.94|154.13|3826676|164.0379|444.4576
20090305|158.08|151.17|159.38|152.67|3826676|165.6892|443.5554
20090304|161.42|157.53|164.34|159.3|3826676|167.859|442.9632
20090303|164.87|161.01|166.68|162.58|3826676|169.2855|442.9751
20090302|166.5|162.84|170.18|163.42|3826676|170.4031|443.3582
20090227|166.31|165.39|171.74|168.83|3826676|171.567|444.1823
20090226|172.81|168.41|176.07|168.42|3826676|172.0231|445.1741
20090225|170.9|169.29|175.97|170.65|3826676|172.6237|446.427
20090224|165.34|165.28|174.64|172.55|3826676|172.9526|447.4659
20090223|173.33|164.61|174.73|164.86|3826676|173.0197|448.1598
20090220|168.86|167.33|174.29|173.05|3826676|174.3796|449.4021
20090219|178.56|170.53|179.72|171.15|3826676|174.6012|451.5139
20090218|173.45|170.09|176.51|176.38|3826676|175.1765|454.4027
20090217|173.08|169.68|173.37|171.16|3826676|174.9759|458.5397
20090213|180.91|177.44|181.31|178.66|3826676|175.6118|463.7988
20090212|176.4|175.56|181.63|181.34|3826676|175.1038|469.3438
20090211|179.3|176.32|182.32|178.84|3826676|174.0644|475.127
20090210|187.8|178.77|188.56|179.08|3826676|173.2685|481.5461
20090209|185.45|183.47|190.31|189.2|3826676|172.2999|488.6202
20090206|178.05|177.54|186.72|185.45|3826676|169.4833|495.9774
20090205|170.28|168.33|177.51|176.68|3826676|166.8221|504.2365
20090204|169.86|169.42|177.04|171.33|3826676|165.1792|509.3681
20090203|171.11|166.75|171.33|170.05|3826676|164.154|510.3857
20090202|166.98|165.83|172.33|170.11|3826676|163.1714|511.7745
20090130|172.17|167.83|174.23|169.1|3826676|162.0149|512.2594
20090129|172.1|169.88|172.35|171.49|3826676|160.8341|512.0062
20090128|168.82|167.99|175.99|174.16|3826676|159.0581|512.3775
20090127|163.06|161.97|166.77|165.57|3826676|156.5411|513.2654
20090126|162.26|160.12|163.84|161.77|3826676|155.0363|513.4608
20090123|154.48|151.96|165.81|162.19|3826676|153.914|513.0049
20090122|148.87|147.43|154.52|153.1|3826676|152.5347|512.718
20090121|144.03|144.03|151.6|151.39|3826676|152.4405|512.5174
20090120|149.42|141.23|149.6|141.23|3826676|152.6155|512.473
20090116|152.36|147.7|153.97|149.69|3826676|154.5131|512.6451
20090115|148.64|143.25|151.64|149.35|3826676|155.317|512.9948
20090114|154.84|148.73|156.74|150.33|3826676|156.3115|513.9413
20090113|155.73|155.04|160.14|157.0|3826676|157.3084|515.3605
20090112|158.0|154.96|159.32|156.19|3826676|157.3598|516.8844
20090109|163.59|156.54|163.59|157.38|3826676|157.5547|518.8497
20090108|158.98|158.51|162.43|162.43|3826676|157.5839|520.2639
20090107|164.0|159.22|165.29|160.84|3826676|156.7762|520.9096
20090106|166.32|163.03|170.23|166.86|3826676|156.0989|521.6107
20090105|160.34|157.34|165.45|163.86|3826676|154.3054|522.5811
20090102|154.15|152.6|160.75|160.5|3826676|152.7129|524.0529
20081231|151.95|151.15|155.34|153.67|3826676|151.4151|526.1595
20081230|150.25|149.21|153.25|151.4|3826676|151.0392|528.2716
20081229|149.96|145.64|150.54|148.56|3826676|150.9791|530.3142
20081226|151.88|149.01|152.48|150.03|3826676|151.3823|532.2301
20081224|150.59|149.04|153.02|151.32|3826676|151.6077|533.36
20081223|150.06|148.19|151.5|148.86|3826676|151.6556|533.9516
20081222|154.13|145.17|154.6|148.41|3826676|152.1216|534.5794
20081219|155.34|154.35|158.74|154.93|3826676|152.7402|535.6677
20081218|158.19|154.4|160.01|154.98|3826676|152.3752|537.207
20081217|159.16|156.05|160.9|157.46|3826676|151.9411|538.8585
20081216|157.1|155.48|164.59|162.48|3826676|151.0212|540.6057
20081215|156.85|152.4|159.09|155.18|3826676|149.1114|542.1792
20081212|147.71|146.85|158.08|157.72|3826676|148.1|543.1433
20081211|151.93|148.75|156.28|149.96|3826676|146.4967|543.6501
20081210|154.47|152.1|157.29|154.26|3826676|145.9195|544.2541
20081209|148.7|148.36|158.84|152.83|3826676|144.5294|545.5692
20081208|144.85|140.86|154.57|150.9|3826676|143.1459|547.7867
20081205|135.37|131.88|141.98|141.85|3826676|141.8536|550.2825
20081204|138.13|134.25|141.6|137.03|3826676|141.8542|552.7914
20081203|134.79|132.54|140.54|139.58|3826676|142.6582|555.2573
20081202|134.73|131.16|138.75|137.42|3826676|143.1713|557.4324
20081201|143.2|132.86|143.55|132.86|3826676|144.1298|559.3303
20081128|145.14|144.0|148.08|146.33|3826676|146.0081|560.3444
20081126|140.0|137.96|147.58|145.9|3826676|145.9545|561.033
20081125|134.21|133.53|143.19|140.88|3826676|145.9636|561.7522
20081124|134.5|124.38|134.84|128.59|3826676|146.8108|562.3107
20081121|131.12|123.53|134.55|131.08|3826676|149.8476|563.2783
20081120|137.31|129.39|141.33|129.65|3826676|152.9756|564.3435
20081119|147.55|139.15|149.94|139.95|3826676|156.8632|565.4044
20081118|150.63|142.53|151.71|148.56|3826676|159.682|567.2932
20081117|151.35|148.83|154.92|149.91|3826676|161.5357|569.3544
20081114|151.47|151.13|162.33|154.85|3826676|163.4733|570.3663
20081113|145.74|139.86|156.34|155.88|3826676|164.9105|570.5225
20081112|150.87|143.74|156.09|145.35|3826676|166.4156|571.042
20081111|154.19|150.11|157.99|155.57|3826676|169.9266|572.1247
20081110|163.84|154.58|164.56|159.23|3826676|172.3193|573.6773
20081107|166.39|162.5|170.4|165.4|3826676|174.5009|574.7424
20081106|169.82|162.74|172.04|165.44|3826676|176.0177|574.8756
20081105|180.89|170.48|184.26|170.95|3826676|177.7807|574.7613
20081104|176.54|172.58|185.99|183.29|3826676|178.9191|574.5278
20081103|178.61|170.54|181.31|173.07|3826676|178.1906|573.9744
20081031|177.9|176.96|185.79|179.5|3826676|179.0441|572.7076
20081030|184.05|179.01|185.81|179.67|3826676|178.9681|571.3698
20081029|182.71|176.01|185.31|178.82|3826676|178.8511|571.4716
20081028|169.36|164.09|184.47|184.19|3826676|178.8563|574.059
20081027|167.24|162.64|171.33|164.58|3826676|177.9673|577.182
20081024|163.07|162.21|175.06|169.48|3826676|180.1985|580.5271
20081023|176.65|168.83|178.82|175.98|3826676|181.9849|583.985
20081022|178.32|171.83|184.66|177.66|3826676|182.9858|584.9689
20081021|186.01|180.82|191.7|181.19|3826676|183.8734|586.0492
20081020|189.69|179.62|190.3|189.47|3826676|184.3206|589.1716
20081017|189.29|181.59|192.81|186.08|3826676|183.4624|592.4081
20081016|166.21|154.57|178.07|176.33|3826676|183.0261|595.2958
20081015|177.15|169.25|179.32|169.42|3826676|184.1422|597.2425
20081014|196.57|178.32|197.05|181.17|3826676|186.5958|598.9388
20081013|177.72|172.7|190.78|190.32|3826676|187.5002|600.423
20081010|156.42|154.99|170.77|165.83|3826676|187.0302|601.5494
20081009|172.09|160.67|174.11|164.33|3826676|190.5635|602.4857
20081008|164.91|162.89|179.32|168.89|3826676|194.9358|602.8914
20081007|186.48|172.51|187.3|172.83|3826676|199.2768|602.9171
20081006|186.8|178.4|187.81|185.42|3826676|203.6846|602.9395
20081003|198.48|191.34|206.04|193.26|3826676|206.7287|603.2634
20081002|204.69|192.81|204.79|195.05|3826676|208.9734|603.578
20081001|205.86|201.35|208.28|205.65|3826676|211.294|603.6099
20080930|197.8|195.96|212.34|200.06|3826676|212.2347|602.9712
20080929|209.55|190.16|211.54|190.31|3826676|214.2638|601.8968
20080926|213.79|210.3|218.36|215.3|3826676|218.2561|600.6742
20080925|219.2|217.77|224.78|219.58|3826676|218.7487|599.4311
20080924|214.95|214.84|222.28|217.34|3826676|218.6102|598.6535
20080923|216.41|212.65|220.17|214.42|3826676|218.8219|597.8175
20080922|226.84|214.29|226.84|214.85|3826676|219.5556|596.1809
20080919|230.27|221.42|230.8|224.35|3826676|220.3398|594.0732
20080918|211.11|205.04|219.37|219.32|3826676|219.6715|591.7489
20080917|219.02|206.51|219.35|207.04|3826676|219.73|589.3749
20080916|212.77|212.53|224.42|221.24|3826676|221.845|587.2073
20080915|211.79|211.64|220.76|216.71|3826676|221.9459|584.8865
20080912|214.89|214.29|220.77|218.61|3826676|222.8185|582.5929
20080911|203.97|202.99|217.33|216.66|3826676|223.5199|581.3551
20080910|212.02|204.64|212.03|206.87|3826676|224.6633|579.8426
20080909|211.37|207.29|215.97|209.12|3826676|227.6288|576.48
20080908|225.78|208.57|226.24|209.76|3826676|230.7136|572.2101
20080905|222.52|219.82|226.0|221.9|3826676|234.2059|567.8313
20080904|229.77|224.48|231.39|224.9|3826676|236.2568|563.3785
20080903|234.13|229.56|236.91|231.97|3826676|238.1496|559.7972
20080902|238.15|230.48|240.85|232.39|3826676|239.1796|556.6721
20080829|234.64|230.93|235.27|231.41|3826676|240.3112|554.0622
20080828|236.01|234.93|237.99|236.65|3826676|241.7947|552.8794
20080827|236.63|232.19|237.18|234.06|3826676|242.6522|552.0292
20080826|241.49|235.06|241.49|236.84|3826676|244.0842|551.0092
20080825|242.81|240.51|248.25|241.26|3826676|245.2916|549.2479
20080822|245.5|244.5|247.19|245.05|3826676|245.9635|546.3059
20080821|241.22|239.4|244.7|243.02|3826676|246.1157|542.645
20080820|247.11|241.04|248.1|242.26|3826676|246.6317|540.2643
20080819|244.97|243.07|248.89|245.0|3826676|247.3603|540.185
20080818|254.67|247.51|254.74|248.9|3826676|247.7537|539.1837
20080815|253.24|252.5|255.07|254.82|3826676|247.5627|535.8293
20080814|248.6|247.9|253.55|252.49|3826676|246.3531|532.9736
20080813|250.55|246.69|251.52|249.76|3826676|245.3303|532.4743
20080812|250.75|248.75|252.81|251.05|3826676|244.592|532.6325
20080811|245.99|245.64|254.19|250.17|3826676|243.5157|532.3377
20080808|239.83|237.61|247.63|247.26|3826676|242.4066|530.0471
20080807|240.76|237.97|241.76|239.32|3826676|241.5977|527.2738
20080806|238.95|236.02|244.64|242.93|3826676|241.9773|526.4035
20080805|233.56|232.93|239.8|239.69|3826676|241.8186|525.5395
20080804|233.83|230.72|236.27|231.27|3826676|242.1733|524.6265
20080801|236.02|231.02|236.37|233.7|3826676|243.9906|524.384
20080731|237.04|235.48|240.2|236.64|3826676|245.7057|524.9732
20080730|242.51|236.17|242.77|241.11|3826676|247.2166|526.3588
20080729|239.41|238.76|243.39|241.31|3826676|248.2344|527.0472
20080728|245.8|237.33|245.8|238.32|3826676|249.3884|527.0217
20080725|243.0|240.51|246.32|245.74|3826676|251.2332|526.7067
20080724|248.1|237.57|248.19|237.57|3826676|252.1487|526.2077
20080723|240.56|238.81|248.37|244.37|3826676|254.5785|525.9307
20080722|233.13|232.57|239.88|238.32|3826676|256.2799|526.6316
20080721|240.2|232.62|241.8|234.17|3826676|259.2732|528.9582
20080718|248.93|238.86|249.24|240.42|3826676|263.4571|532.0363
20080717|266.81|261.99|268.26|266.45|3826676|267.2966|534.9183
20080716|256.76|255.04|267.98|267.53|3826676|267.4377|536.7169
20080715|257.88|250.3|263.49|257.79|3826676|267.4223|537.5943
20080714|269.23|257.47|269.76|260.55|3826676|269.0276|538.859
20080711|267.98|259.46|269.48|266.63|3826676|270.4406|541.4241
20080710|272.23|265.1|274.48|270.02|3826676|271.0757|544.9405
20080709|275.1|270.09|277.56|270.5|3826676|271.2516|548.3273
20080708|272.72|269.73|277.32|276.99|3826676|271.3769|551.4939
20080707|270.88|267.53|274.23|271.68|3826676|270.4414|554.3751
20080703|265.17|263.49|269.35|268.23|3826676|270.2349|556.4539
20080702|267.99|262.77|269.92|263.26|3826676|270.5691|557.7387
20080701|259.53|258.24|268.09|267.1|3826676|271.7873|557.5171
20080630|265.98|261.27|268.73|262.95|3826676|272.5685|556.4555
20080627|263.58|257.29|264.74|263.77|3826676|274.1716|555.7141
20080626|271.78|263.87|272.19|264.15|3826676|275.9052|555.0028
20080625|272.21|271.56|278.62|275.22|3826676|277.8644|554.6664
20080624|272.3|267.28|275.32|270.88|3826676|278.3051|555.5082
20080623|272.41|270.74|276.3|272.33|3826676|279.5426|557.2891
20080620|278.21|271.98|278.21|272.94|3826676|280.7447|558.6514
20080619|277.4|275.13|281.61|279.82|3826676|282.0455|559.2476
20080618|281.97|279.3|284.21|280.91|3826676|282.4164|559.2699
20080617|287.89|283.91|288.75|284.45|3826676|282.6675|558.9212
20080616|282.97|282.97|289.26|286.12|3826676|282.3704|558.787
20080613|280.46|280.39|287.56|285.47|3826676|281.7455|559.3774
20080612|274.11|273.17|278.72|276.2|3826676|281.1247|560.6804
20080611|277.84|271.96|278.39|272.33|3826676|281.9455|562.7631
20080610|274.51|273.12|279.13|276.81|3826676|283.5481|565.9403
20080609|283.75|272.43|284.72|278.66|3826676|284.6711|568.9271
20080606|289.59|283.22|290.07|283.22|3826676|285.673|571.3934
20080605|288.25|287.82|293.73|292.86|3826676|286.0818|574.0211
20080604|282.38|281.99|288.71|285.82|3826676|284.9521|576.2727
20080603|287.96|280.02|289.96|283.37|3826676|284.8075|578.1832
20080602|290.96|285.35|291.65|287.21|3826676|285.047|579.3178
20080530|291.44|290.36|294.67|292.61|3826676|284.6865|579.6409
20080529|287.11|286.31|292.65|291.21|3826676|283.366|580.1475
20080528|283.69|280.27|285.46|283.84|3826676|282.0586|580.7881
20080527|272.21|271.65|281.02|280.17|3826676|281.7617|581.1135
20080523|273.21|268.64|276.22|272.04|3826676|282.027|580.8809
20080522|275.7|269.85|276.83|274.46|3826676|283.6915|580.4469
20080521|288.97|273.67|290.41|274.72|3826676|285.2301|579.9326
20080520|287.03|286.17|290.95|289.01|3826676|286.9818|580.4397
